transaction_id,card_id,company_id,transaction_date,amount,currency,merchant_name,category,transaction_type,status
TXN001777,CD0195,CO023,2024-03-18,335.66,AED,Notion,SaaS Subscription,purchase,success
TXN001778,CD0195,CO023,2024-03-20,332.03,AED,Google Ads,Advertising,purchase,failed
TXN001779,CD0195,CO023,2024-03-28,134.4,AED,Benya,Utilities,purchase,success
TXN001780,CD0195,CO023,2024-04-06,387.93,AED,Talabat,Meals & Entertainment,purchase,success
TXN001781,CD0195,CO023,2024-04-14,566.94,AED,KPMG,Professional Services,refund,success
TXN001782,CD0195,CO023,2024-04-26,88.89,AED,Zoom,SaaS Subscription,purchase,success
TXN001783,CD0195,CO023,2024-04-29,75.15,AED,Deloitte,Professional Services,purchase,success
TXN001784,CD0195,CO023,2024-05-06,197.23,AED,Zomato,Meals & Entertainment,purchase,success
TXN001785,CD0195,CO023,2024-05-09,984.89,AED,HubSpot,SaaS Subscription,purchase,success
TXN001786,CD0195,CO023,2024-06-12,187.82,AED,COYA,Meals & Entertainment,purchase,failed
TXN001787,CD0195,CO023,2024-06-25,228.44,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001788,CD0195,CO023,2024-06-25,185.14,AED,Snapchat Ads,Advertising,purchase,success
TXN001789,CD0196,CO023,2024-01-16,172.24,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001790,CD0196,CO023,2024-01-21,203.99,AED,Zomato,Meals & Entertainment,purchase,success
TXN001791,CD0196,CO023,2024-02-03,309.57,AED,Etisalat,Utilities,purchase,failed
TXN001792,CD0196,CO023,2024-02-08,263.3,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001793,CD0196,CO023,2024-02-14,409.69,AED,Talabat,Meals & Entertainment,purchase,success
TXN001794,CD0196,CO023,2024-02-26,370.76,AED,Uber,Travel,purchase,success
TXN001795,CD0196,CO023,2024-03-02,271.18,AED,Meta Ads,Advertising,purchase,failed
TXN001796,CD0196,CO023,2024-03-04,1944.86,AED,Snapchat Ads,Advertising,refund,success
TXN001797,CD0196,CO023,2024-03-10,366.11,AED,LinkedIn Ads,Advertising,purchase,failed
TXN001798,CD0196,CO023,2024-03-14,68.38,AED,Jumbo Electronics,Hardware,purchase,success
TXN001799,CD0196,CO023,2024-03-14,465.93,AED,Nobu,Meals & Entertainment,purchase,success
TXN001800,CD0196,CO023,2024-03-24,57.8,AED,Uber,Travel,purchase,success
TXN001801,CD0196,CO023,2024-03-31,4871.59,AED,TikTok Ads,Advertising,purchase,success
TXN001802,CD0196,CO023,2024-04-10,370.76,AED,McKinsey,Professional Services,purchase,success
TXN001803,CD0196,CO023,2024-05-07,248.63,AED,DEWA,Utilities,purchase,failed
TXN001804,CD0196,CO023,2024-05-30,164.34,AED,DEWA,Utilities,purchase,success
TXN001805,CD0196,CO023,2024-06-29,351.16,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001806,CD0196,CO023,2024-06-30,550.66,AED,du Telecom,Utilities,purchase,success
TXN001807,CD0197,CO023,2024-02-01,376.66,AED,PwC,Professional Services,purchase,success
TXN001808,CD0197,CO023,2024-02-14,20.51,AED,Etihad Airways,Travel,purchase,success
TXN001809,CD0197,CO023,2024-02-19,70.13,AED,Benya,Utilities,purchase,failed
TXN001810,CD0197,CO023,2024-02-21,250.58,AED,Zoom,SaaS Subscription,purchase,failed
TXN001811,CD0197,CO023,2024-02-23,201.2,AED,du Telecom,Utilities,purchase,success
TXN001812,CD0197,CO023,2024-02-25,274.53,AED,HubSpot,SaaS Subscription,purchase,failed
TXN001813,CD0197,CO023,2024-03-02,63.12,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001814,CD0197,CO023,2024-03-04,33.89,AED,Notion,SaaS Subscription,purchase,success
TXN001815,CD0197,CO023,2024-03-05,1190.23,AED,Slack,SaaS Subscription,cash_withdrawal,success
TXN001816,CD0197,CO023,2024-03-07,414.78,AED,Jumbo Electronics,Hardware,purchase,failed
TXN001817,CD0197,CO023,2024-03-12,1647.1,AED,Carrefour,Office Supplies,purchase,failed
TXN001818,CD0197,CO023,2024-03-12,447.24,AED,Staples,Office Supplies,purchase,success
TXN001819,CD0197,CO023,2024-03-12,2376.55,AED,Emirates Airlines,Travel,cash_withdrawal,success
TXN001820,CD0197,CO023,2024-03-29,231.91,AED,Rotana Hotels,Travel,purchase,success
TXN001821,CD0197,CO023,2024-04-11,368.51,AED,Notion,SaaS Subscription,purchase,success
TXN001822,CD0197,CO023,2024-04-17,95.7,AED,HubSpot,SaaS Subscription,purchase,success
TXN001823,CD0197,CO023,2024-04-18,222.15,AED,Notion,SaaS Subscription,purchase,success
TXN001824,CD0197,CO023,2024-04-27,64129.97,AED,McKinsey,Professional Services,purchase,success
TXN001825,CD0197,CO023,2024-05-03,22.92,AED,Etisalat,Utilities,purchase,success
TXN001826,CD0197,CO023,2024-05-04,229.83,AED,Talabat,Meals & Entertainment,purchase,success
TXN001827,CD0197,CO023,2024-05-08,127.11,AED,KPMG,Professional Services,purchase,success
TXN001828,CD0197,CO023,2024-05-13,305.84,AED,Etisalat,Utilities,purchase,success
TXN001829,CD0197,CO023,2024-05-20,203.95,AED,TikTok Ads,Advertising,purchase,success
TXN001830,CD0197,CO023,2024-05-23,287.13,AED,DEWA,Utilities,purchase,success
TXN001831,CD0197,CO023,2024-05-24,261.97,AED,du Telecom,Utilities,purchase,success
TXN001832,CD0197,CO023,2024-06-01,16516.41,AED,COYA,Meals & Entertainment,purchase,success
TXN001833,CD0197,CO023,2024-06-03,864.93,AED,KPMG,Professional Services,refund,success
TXN001834,CD0197,CO023,2024-06-07,972.27,AED,McKinsey,Professional Services,purchase,success
TXN001835,CD0197,CO023,2024-06-07,374.35,AED,du Telecom,Utilities,purchase,success
TXN001836,CD0197,CO023,2024-06-14,25.68,AED,Google Ads,Advertising,purchase,success
TXN001837,CD0198,CO023,2024-01-24,25.93,AED,Emirates Airlines,Travel,purchase,success
TXN001838,CD0198,CO023,2024-01-26,23.54,AED,HubSpot,SaaS Subscription,purchase,success
TXN001839,CD0198,CO023,2024-01-27,863.16,AED,Carrefour,Office Supplies,purchase,failed
TXN001840,CD0198,CO023,2024-01-29,114.61,AED,IKEA,Office Supplies,purchase,success
TXN001841,CD0198,CO023,2024-02-10,64.4,AED,Zomato,Meals & Entertainment,purchase,success
TXN001842,CD0198,CO023,2024-02-14,1506.37,AED,IKEA,Office Supplies,purchase,success
TXN001843,CD0198,CO023,2024-02-14,472.77,AED,LinkedIn Ads,Advertising,purchase,success
TXN001844,CD0198,CO023,2024-02-23,148.01,AED,IKEA,Office Supplies,purchase,failed
TXN001845,CD0198,CO023,2024-02-26,154.37,AED,Slack,SaaS Subscription,purchase,success
TXN001846,CD0198,CO023,2024-03-23,123.94,AED,Snapchat Ads,Advertising,purchase,success
TXN001847,CD0198,CO023,2024-03-31,3941.26,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001848,CD0198,CO023,2024-03-31,513.55,AED,IKEA,Office Supplies,purchase,success
TXN001849,CD0198,CO023,2024-04-06,107.65,AED,du Telecom,Utilities,purchase,success
TXN001850,CD0198,CO023,2024-04-08,2389.16,AED,Zomato,Meals & Entertainment,purchase,success
TXN001851,CD0198,CO023,2024-04-12,578.54,AED,Jumbo Electronics,Hardware,refund,success
TXN001852,CD0198,CO023,2024-04-18,133.8,AED,McKinsey,Professional Services,purchase,success
TXN001853,CD0198,CO023,2024-04-30,1589.51,AED,LinkedIn Ads,Advertising,purchase,success
TXN001854,CD0198,CO023,2024-04-30,648.47,AED,Dell,Hardware,refund,success
TXN001855,CD0198,CO023,2024-05-01,567.42,AED,Snapchat Ads,Advertising,purchase,failed
TXN001856,CD0198,CO023,2024-05-01,337.01,AED,Marriott,Travel,purchase,success
TXN001857,CD0198,CO023,2024-05-04,29.13,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001858,CD0198,CO023,2024-05-07,239.91,AED,Talabat,Meals & Entertainment,purchase,success
TXN001859,CD0198,CO023,2024-05-12,47.94,AED,Etisalat,Utilities,purchase,success
TXN001860,CD0198,CO023,2024-05-25,500.99,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN001861,CD0198,CO023,2024-05-29,60.27,AED,COYA,Meals & Entertainment,purchase,success
TXN001862,CD0198,CO023,2024-06-06,507.05,AED,Deloitte,Professional Services,purchase,success
TXN001863,CD0198,CO023,2024-06-11,227.4,AED,Benya,Utilities,purchase,success
TXN001864,CD0199,CO024,2024-05-08,2785.04,AED,Etisalat,Utilities,cash_withdrawal,success
TXN001865,CD0199,CO024,2024-06-21,246.74,AED,Zoom,SaaS Subscription,purchase,failed
TXN001866,CD0200,CO024,2024-05-15,105.72,AED,Etisalat,Utilities,purchase,success
TXN001867,CD0200,CO024,2024-05-16,1659.39,AED,DEWA,Utilities,refund,success
TXN001868,CD0200,CO024,2024-05-18,518.75,AED,DEWA,Utilities,refund,success
TXN001869,CD0200,CO024,2024-05-20,2942.73,AED,Cipriani,Meals & Entertainment,cash_withdrawal,success
TXN001870,CD0200,CO024,2024-05-21,922.52,AED,TikTok Ads,Advertising,purchase,success
TXN001871,CD0200,CO024,2024-05-25,302.2,AED,Zomato,Meals & Entertainment,purchase,success
TXN001872,CD0200,CO024,2024-05-29,3064.46,AED,Rotana Hotels,Travel,purchase,success
TXN001873,CD0200,CO024,2024-05-30,1144.99,AED,PwC,Professional Services,cash_withdrawal,success
TXN001874,CD0200,CO024,2024-06-05,408.75,AED,PwC,Professional Services,purchase,success
TXN001875,CD0200,CO024,2024-06-08,217.27,AED,McKinsey,Professional Services,purchase,success
TXN001876,CD0200,CO024,2024-06-13,257.15,AED,Marriott,Travel,purchase,success
TXN001877,CD0200,CO024,2024-06-15,29290.48,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001878,CD0200,CO024,2024-06-15,1387.5,AED,McKinsey,Professional Services,purchase,success
TXN001879,CD0200,CO024,2024-06-15,346.74,AED,Carrefour,Office Supplies,purchase,failed
TXN001880,CD0200,CO024,2024-06-16,36.32,AED,Jumbo Electronics,Hardware,purchase,success
TXN001881,CD0200,CO024,2024-06-18,158.89,AED,du Telecom,Utilities,purchase,success
TXN001882,CD0200,CO024,2024-06-26,141.69,AED,Dell,Hardware,purchase,success
TXN001883,CD0200,CO024,2024-06-28,165.32,AED,Snapchat Ads,Advertising,purchase,success
TXN001884,CD0200,CO024,2024-06-29,304.87,AED,DEWA,Utilities,purchase,success
TXN001885,CD0201,CO024,2024-06-21,493.13,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001886,CD0201,CO024,2024-06-24,1007.11,AED,Rotana Hotels,Travel,purchase,success
TXN001887,CD0210,CO027,2023-09-16,373.94,AED,COYA,Meals & Entertainment,purchase,success
TXN001888,CD0210,CO027,2023-12-09,258.14,AED,Sharaf DG,Hardware,cash_withdrawal,success
TXN001889,CD0210,CO027,2023-12-15,47.28,AED,Etihad Airways,Travel,purchase,success
TXN001890,CD0210,CO027,2023-12-18,450.39,AED,Carrefour,Office Supplies,refund,failed
TXN001891,CD0210,CO027,2023-12-26,100.59,AED,KPMG,Professional Services,purchase,success
TXN001892,CD0210,CO027,2024-01-25,1304.08,AED,Rotana Hotels,Travel,purchase,failed
TXN001893,CD0210,CO027,2024-02-07,405.05,AED,Benya,Utilities,purchase,success
TXN001894,CD0210,CO027,2024-02-12,341.39,AED,Staples,Office Supplies,purchase,success
TXN001895,CD0210,CO027,2024-02-18,727.15,AED,du Telecom,Utilities,purchase,success
TXN001896,CD0210,CO027,2024-02-20,866.46,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001897,CD0210,CO027,2024-03-03,61.28,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001898,CD0210,CO027,2024-03-18,1600.41,AED,Marriott,Travel,refund,success
TXN001899,CD0210,CO027,2024-03-27,7.23,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN001900,CD0210,CO027,2024-04-07,1981.88,AED,Marriott,Travel,cash_withdrawal,success
TXN001901,CD0210,CO027,2024-04-22,203.25,AED,Deloitte,Professional Services,purchase,success
TXN001902,CD0210,CO027,2024-05-04,132.43,AED,Dell,Hardware,purchase,failed
TXN001903,CD0210,CO027,2024-05-09,980.13,AED,Sharaf DG,Hardware,purchase,failed
TXN001904,CD0210,CO027,2024-05-12,327.48,AED,Google Ads,Advertising,purchase,success
TXN001905,CD0210,CO027,2024-05-26,1056.54,AED,Jumbo Electronics,Hardware,refund,success
TXN001906,CD0210,CO027,2024-05-29,76.2,AED,Sharaf DG,Hardware,purchase,success
TXN001907,CD0210,CO027,2024-05-31,242.02,AED,DEWA,Utilities,refund,success
TXN001908,CD0210,CO027,2024-06-11,807.02,AED,Google Ads,Advertising,purchase,success
TXN001909,CD0210,CO027,2024-06-23,757.83,AED,TikTok Ads,Advertising,purchase,success
TXN001910,CD0210,CO027,2024-06-28,918.64,AED,Benya,Utilities,cash_withdrawal,success
TXN001911,CD0211,CO027,2023-10-02,687.94,AED,LinkedIn Ads,Advertising,purchase,failed
TXN001912,CD0211,CO027,2023-10-03,113.41,AED,,SaaS Subscription,purchase,success
TXN001913,CD0211,CO027,2023-11-03,2037.12,AED,Sharaf DG,Hardware,cash_withdrawal,success
TXN001914,CD0211,CO027,2023-11-27,278.98,AED,PwC,Professional Services,purchase,failed
TXN001915,CD0211,CO027,2023-12-01,909.56,AED,HubSpot,SaaS Subscription,purchase,success
TXN001916,CD0211,CO027,2023-12-04,85.55,AED,Notion,SaaS Subscription,purchase,success
TXN001917,CD0211,CO027,2023-12-06,652.24,AED,COYA,Meals & Entertainment,purchase,failed
TXN001918,CD0211,CO027,2023-12-07,132.54,AED,HubSpot,SaaS Subscription,purchase,success
TXN001919,CD0211,CO027,2023-12-18,306.79,AED,Meta Ads,Advertising,purchase,failed
TXN001920,CD0211,CO027,2023-12-26,554.6,AED,Nobu,Meals & Entertainment,purchase,success
TXN001921,CD0211,CO027,2024-01-09,240.68,AED,Carrefour,Office Supplies,purchase,failed
TXN001922,CD0211,CO027,2024-01-26,525.87,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001923,CD0211,CO027,2024-02-03,1118.78,AED,Meta Ads,Advertising,refund,failed
TXN001924,CD0211,CO027,2024-02-10,130.73,AED,DEWA,Utilities,purchase,success
TXN001925,CD0211,CO027,2024-02-14,185.24,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001926,CD0211,CO027,2024-02-17,277.77,AED,Nobu,Meals & Entertainment,purchase,success
TXN001927,CD0211,CO027,2024-02-17,169.21,AED,Sharaf DG,Hardware,purchase,success
TXN001928,CD0211,CO027,2024-02-19,145.45,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001929,CD0211,CO027,2024-02-23,842.85,AED,Cipriani,Meals & Entertainment,refund,success
TXN001930,CD0211,CO027,2024-02-25,69398.22,AED,Dell,Hardware,purchase,success
TXN001931,CD0211,CO027,2024-03-05,1417.25,AED,Sharaf DG,Hardware,cash_withdrawal,success
TXN001932,CD0211,CO027,2024-03-05,263.53,AED,Rotana Hotels,Travel,purchase,success
TXN001933,CD0211,CO027,2024-03-12,1614.69,AED,Uber,Travel,purchase,success
TXN001934,CD0211,CO027,2024-03-20,57.46,AED,Sharaf DG,Hardware,purchase,success
TXN001935,CD0211,CO027,2024-03-21,1797.78,AED,Dell,Hardware,purchase,success
TXN001936,CD0211,CO027,2024-04-13,668.63,AED,COYA,Meals & Entertainment,purchase,success
TXN001937,CD0211,CO027,2024-04-23,115.73,AED,HubSpot,SaaS Subscription,purchase,success
TXN001938,CD0211,CO027,2024-04-28,264.05,AED,McKinsey,Professional Services,purchase,success
TXN001939,CD0211,CO027,2024-05-12,711.89,AED,Uber,Travel,purchase,success
TXN001940,CD0211,CO027,2024-05-25,278.91,AED,Microsoft 365,SaaS Subscription,purchase,failed
TXN001941,CD0213,CO028,2023-07-21,369.56,AED,Meta Ads,Advertising,purchase,success
TXN001942,CD0213,CO028,2023-08-03,51.33,AED,Zoom,SaaS Subscription,purchase,success
TXN001943,CD0213,CO028,2023-08-27,39.91,AED,Deloitte,Professional Services,purchase,success
TXN001944,CD0213,CO028,2023-08-28,509.18,AED,HubSpot,SaaS Subscription,purchase,success
TXN001945,CD0213,CO028,2023-09-05,205.18,AED,Rotana Hotels,Travel,purchase,success
TXN001946,CD0213,CO028,2023-09-06,190.43,AED,Benya,Utilities,purchase,failed
TXN001947,CD0213,CO028,2023-09-13,515.99,AED,Zoom,SaaS Subscription,purchase,success
TXN001948,CD0213,CO028,2023-10-03,264.8,AED,Slack,SaaS Subscription,purchase,success
TXN001949,CD0213,CO028,2023-10-06,101.64,AED,Benya,Utilities,purchase,failed
TXN001950,CD0213,CO028,2023-10-14,63.95,AED,TikTok Ads,Advertising,refund,success
TXN001951,CD0213,CO028,2023-11-17,197.59,AED,LinkedIn Ads,Advertising,purchase,success
TXN001952,CD0213,CO028,2023-11-24,85.56,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001953,CD0213,CO028,2023-11-24,287.5,AED,Cipriani,Meals & Entertainment,purchase,failed
TXN001954,CD0213,CO028,2023-12-08,105.12,AED,Rotana Hotels,Travel,purchase,failed
TXN001955,CD0213,CO028,2023-12-18,32.98,AED,Emirates Airlines,Travel,purchase,failed
TXN001956,CD0213,CO028,2023-12-24,166.38,AED,Google Ads,Advertising,purchase,success
TXN001957,CD0213,CO028,2023-12-28,4309.83,AED,KPMG,Professional Services,purchase,failed
TXN001958,CD0213,CO028,2024-01-03,152.89,AED,Talabat,Meals & Entertainment,purchase,success
TXN001959,CD0213,CO028,2024-01-14,258.6,AED,Dell,Hardware,purchase,success
TXN001960,CD0213,CO028,2024-01-15,223.17,AED,Google Ads,Advertising,purchase,success
TXN001961,CD0213,CO028,2024-02-10,474.44,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001962,CD0213,CO028,2024-02-27,48.88,AED,Rotana Hotels,Travel,purchase,failed
TXN001963,CD0213,CO028,2024-03-21,522.45,AED,Jumbo Electronics,Hardware,purchase,success
TXN001964,CD0213,CO028,2024-04-18,387.24,AED,Jumbo Electronics,Hardware,purchase,success
TXN001965,CD0213,CO028,2024-05-11,209.21,AED,McKinsey,Professional Services,purchase,success
TXN001966,CD0213,CO028,2024-05-11,549.54,AED,Salesforce,SaaS Subscription,purchase,success
TXN001967,CD0213,CO028,2024-05-24,169.87,AED,McKinsey,Professional Services,purchase,failed
TXN001968,CD0213,CO028,2024-06-07,105.99,AED,Meta Ads,Advertising,purchase,success
TXN001969,CD0214,CO028,2023-08-30,104.99,AED,TikTok Ads,Advertising,purchase,success
TXN001970,CD0214,CO028,2023-12-13,92.8,AED,Google Ads,Advertising,purchase,success
TXN001971,CD0214,CO028,2024-01-18,525.22,AED,Notion,SaaS Subscription,purchase,failed
TXN001972,CD0214,CO028,2024-02-10,1098.27,AED,Chalhoub Group,Professional Services,purchase,failed
TXN001973,CD0214,CO028,2024-02-24,79.05,AED,Deloitte,Professional Services,purchase,success
TXN001974,CD0214,CO028,2024-02-29,552.87,AED,Zoom,SaaS Subscription,refund,success
TXN001975,CD0214,CO028,2024-03-29,264.49,AED,Staples,Office Supplies,purchase,success
TXN001976,CD0214,CO028,2024-06-04,965.29,AED,LinkedIn Ads,Advertising,purchase,success
TXN001977,CD0216,CO029,2023-01-23,1862.65,AED,Etihad Airways,Travel,cash_withdrawal,success
TXN001978,CD0216,CO029,2023-03-24,539.38,AED,Sharaf DG,Hardware,purchase,success
TXN001979,CD0216,CO029,2023-04-30,100.79,AED,Dell,Hardware,purchase,success
TXN001980,CD0216,CO029,2023-05-21,606.93,AED,Apple Store,Hardware,purchase,success
TXN001981,CD0216,CO029,2023-05-28,108.81,AED,Sharaf DG,Hardware,purchase,success
TXN001982,CD0216,CO029,2023-12-17,109.86,AED,HubSpot,SaaS Subscription,purchase,success
TXN001983,CD0216,CO029,2024-04-10,24.33,AED,Notion,SaaS Subscription,purchase,failed
TXN001984,CD0216,CO029,2024-05-06,1028.88,AED,HubSpot,SaaS Subscription,purchase,success
TXN001985,CD0216,CO029,2024-05-21,550.76,AED,COYA,Meals & Entertainment,purchase,success
TXN001986,CD0217,CO029,2023-03-07,368.55,AED,Sharaf DG,Hardware,purchase,success
TXN001987,CD0217,CO029,2023-05-03,57779.51,AED,Lenovo,Hardware,purchase,success
TXN001988,CD0217,CO029,2023-05-17,529.64,AED,Apple Store,Hardware,purchase,success
TXN001989,CD0217,CO029,2023-06-19,130.38,AED,Sharaf DG,Hardware,purchase,success
TXN001990,CD0217,CO029,2023-08-05,76.02,AED,Sharaf DG,Hardware,purchase,failed
TXN001991,CD0217,CO029,2023-08-18,26.7,AED,Slack,SaaS Subscription,purchase,success
TXN001992,CD0217,CO029,2023-08-27,112.05,AED,Carrefour,Office Supplies,purchase,success
TXN001993,CD0217,CO029,2023-09-12,419.13,AED,Etisalat,Utilities,purchase,success
TXN001994,CD0217,CO029,2023-11-28,346.11,AED,Nobu,Meals & Entertainment,cash_withdrawal,failed
TXN001995,CD0217,CO029,2023-12-05,150.48,AED,Lenovo,Hardware,purchase,success
TXN001996,CD0217,CO029,2023-12-22,265.75,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001997,CD0217,CO029,2024-01-01,369.62,AED,Careem,Travel,purchase,failed
TXN001998,CD0217,CO029,2024-03-14,388.86,AED,Meta Ads,Advertising,purchase,success
TXN001999,CD0217,CO029,2024-04-24,233.77,AED,Emirates Airlines,Travel,purchase,success
TXN002000,CD0217,CO029,2024-06-04,333.12,AED,Careem,Travel,purchase,failed
TXN002001,CD0218,CO029,2023-02-21,464.42,AED,Nobu,Meals & Entertainment,refund,success
TXN002002,CD0218,CO029,2023-06-16,244.07,AED,Google Ads,Advertising,purchase,success
TXN002003,CD0218,CO029,2023-09-04,473.03,AED,Zomato,Meals & Entertainment,purchase,success
TXN002004,CD0218,CO029,2023-11-02,955.37,AED,DEWA,Utilities,purchase,success
TXN002005,CD0218,CO029,2023-12-24,371.97,AED,Cipriani,Meals & Entertainment,purchase,success
TXN002006,CD0218,CO029,2024-04-18,501.6,AED,Chalhoub Group,Professional Services,purchase,success
TXN002007,CD0219,CO029,2023-02-13,286.65,AED,HubSpot,SaaS Subscription,purchase,success
TXN002008,CD0219,CO029,2023-02-23,533.11,AED,Dell,Hardware,purchase,success
TXN002009,CD0219,CO029,2023-03-04,42.8,AED,Rotana Hotels,Travel,purchase,success
TXN002010,CD0219,CO029,2023-03-27,221.31,AED,Chalhoub Group,Professional Services,purchase,failed
TXN002011,CD0219,CO029,2023-06-14,297.58,AED,COYA,Meals & Entertainment,purchase,success
TXN002012,CD0219,CO029,2023-06-28,253.88,AED,Deloitte,Professional Services,purchase,success
TXN002013,CD0219,CO029,2023-07-01,574.67,AED,Apple Store,Hardware,purchase,success
TXN002014,CD0219,CO029,2023-07-09,58.17,AED,Jumbo Electronics,Hardware,refund,failed
TXN002015,CD0219,CO029,2023-07-21,84.76,AED,Cipriani,Meals & Entertainment,purchase,success
TXN002016,CD0219,CO029,2023-10-07,26.27,AED,Etihad Airways,Travel,purchase,success
TXN002017,CD0219,CO029,2023-10-16,65.1,AED,Staples,Office Supplies,purchase,success
TXN002018,CD0219,CO029,2023-10-23,70.56,AED,Etisalat,Utilities,purchase,success
TXN002019,CD0219,CO029,2023-12-31,868.79,AED,Nobu,Meals & Entertainment,refund,failed
TXN002020,CD0219,CO029,2023-12-31,2283.09,AED,DEWA,Utilities,purchase,success
TXN002021,CD0219,CO029,2024-03-02,1134.87,AED,HubSpot,SaaS Subscription,purchase,failed
TXN002022,CD0219,CO029,2024-03-06,1160.89,AED,Cipriani,Meals & Entertainment,refund,success
TXN002023,CD0219,CO029,2024-03-22,524.68,AED,Jumbo Electronics,Hardware,purchase,failed
TXN002024,CD0219,CO029,2024-04-29,167.31,AED,Apple Store,Hardware,purchase,failed
TXN002025,CD0219,CO029,2024-05-30,37.82,AED,Deloitte,Professional Services,purchase,success
TXN002026,CD0219,CO029,2024-06-24,623.65,AED,Dell,Hardware,purchase,failed
TXN002027,CD0219,CO029,2024-06-24,304.73,AED,Notion,SaaS Subscription,purchase,success
TXN002028,CD0220,CO029,2023-06-12,71.9,AED,Notion,SaaS Subscription,purchase,success
TXN002029,CD0220,CO029,2023-06-21,125.29,AED,HubSpot,SaaS Subscription,purchase,failed
TXN002030,CD0220,CO029,2023-10-02,18.72,AED,Talabat,Meals & Entertainment,purchase,failed
TXN002031,CD0220,CO029,2023-11-20,109.88,AED,Slack,SaaS Subscription,purchase,success
TXN002032,CD0220,CO029,2024-01-02,1129.17,AED,Slack,SaaS Subscription,purchase,failed
TXN002033,CD0220,CO029,2024-01-31,975.4,AED,Apple Store,Hardware,purchase,failed
TXN002034,CD0220,CO029,2024-06-10,338.45,AED,Talabat,Meals & Entertainment,purchase,success
TXN002035,CD0221,CO029,2023-05-01,160.37,AED,Google Ads,Advertising,purchase,success
TXN002036,CD0221,CO029,2023-07-24,299.24,AED,IKEA,Office Supplies,purchase,success
TXN002037,CD0221,CO029,2024-03-10,366.13,AED,TikTok Ads,Advertising,purchase,success
TXN002038,CD0221,CO029,2024-04-29,62.51,AED,Marriott,Travel,purchase,success
TXN002039,CD0221,CO029,2024-05-17,136.87,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN002040,CD0221,CO029,2024-06-24,1765.45,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN002041,CD0223,CO029,2023-02-19,78.63,AED,Jumbo Electronics,Hardware,purchase,success
TXN002042,CD0223,CO029,2023-02-24,83.08,AED,Sharaf DG,Hardware,purchase,success
TXN002043,CD0223,CO029,2023-05-09,,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN002044,CD0223,CO029,2023-10-01,272.51,AED,Sharaf DG,Hardware,purchase,success
TXN002045,CD0223,CO029,2024-03-01,335.86,AED,HubSpot,SaaS Subscription,purchase,failed
TXN002046,CD0223,CO029,2024-04-15,2278.24,AED,Meta Ads,Advertising,purchase,success
TXN002047,CD0223,CO029,2024-06-02,60.11,AED,Talabat,Meals & Entertainment,purchase,success
TXN002048,CD0223,CO029,2024-06-20,71.04,AED,Etisalat,Utilities,purchase,success
TXN002049,CD0224,CO029,2023-03-17,48.57,AED,Lenovo,Hardware,purchase,success
TXN002050,CD0224,CO029,2023-04-04,411.08,AED,LinkedIn Ads,Advertising,purchase,success
TXN002051,CD0224,CO029,2023-04-17,2580.07,AED,Cipriani,Meals & Entertainment,purchase,success
TXN002052,CD0224,CO029,2023-05-07,195.93,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN002053,CD0224,CO029,2023-06-20,246.06,AED,Deliveroo,Meals & Entertainment,purchase,failed
TXN002054,CD0224,CO029,2023-07-24,80.67,AED,Deloitte,Professional Services,purchase,success
TXN002055,CD0224,CO029,2023-08-12,1406.04,AED,TikTok Ads,Advertising,refund,success
TXN002056,CD0224,CO029,2023-11-06,285.8,AED,Lenovo,Hardware,purchase,success
TXN002057,CD0224,CO029,2024-01-03,479.39,AED,LinkedIn Ads,Advertising,purchase,failed
TXN002058,CD0224,CO029,2024-03-26,1061.81,AED,HubSpot,SaaS Subscription,refund,success
TXN002059,CD0224,CO029,2024-04-29,52.21,AED,Marriott,Travel,purchase,success
TXN002060,CD0224,CO029,2024-05-24,539.45,AED,Lenovo,Hardware,purchase,success
TXN002061,CD0224,CO029,2024-06-17,482.28,AED,Benya,Utilities,purchase,success
TXN002062,CD0226,CO030,2023-06-22,60.92,AED,LinkedIn Ads,Advertising,purchase,success
TXN002063,CD0226,CO030,2023-08-10,,AED,Jumbo Electronics,Hardware,purchase,success
TXN002064,CD0226,CO030,2023-09-09,156.36,AED,Meta Ads,Advertising,purchase,success
